significance,loghbayesiancirc,standard,circenergy,circinc,circnullenergy,circnullinc,powerlaw,energyitf1,energyitf2,skypositiontheta,skypositionphi,jobNumber,nPixels,peakTime,peakFrequency,minTime,minFreq,deltaTime,deltaFreq,injIdx,triggerIdx,uniqIdx,filename,injscale
564.1528,564.1528,1250.1338,1207.5853,636.4700,42.5484,613.6637,526.0117,522.1590,727.9747,1.3426,0.7983,0,14,1165173855.0431,253.4173,1165173855.0156,184.0000,0.0625,128.0000,296,48,1417,1,16
36.6103,36.6103,108.6601,104.6769,82.2688,3.9831,26.3913,13.8452,18.1624,90.4977,1.2963,0.8896,0,8,1165173742.9363,24.5997,1165173739.5000,24.2500,7.0000,1.0000,302,17,1418,1,16
1143.2558,1143.2558,2567.2597,2448.6148,1427.9270,118.6450,1139.3327,606.8516,788.9350,1778.3247,1.3426,0.7983,0,28,1165173859.2552,138.6594,1165173858.7500,131.5000,1.0000,14.0000,303,48,1419,1,16
1569.2321,1569.2321,3514.2600,3446.1991,2369.9752,68.0609,1144.2847,1009.2934,688.0127,2826.2473,1.2521,0.9833,0,51,1165173859.9356,60.0125,1165173859.8125,22.0000,0.2500,104.0000,306,48,1420,1,16
1389.8282,1389.8282,3489.3701,3171.1150,1940.6694,318.2550,1548.7007,1103.1344,1040.4728,2448.8973,1.4403,0.6211,0,84,1165173860.6318,105.7819,1165173860.1250,61.0000,1.0000,88.0000,307,49,1421,1,16
29.0854,29.0854,81.4327,74.2475,48.8428,7.1851,32.5898,11.7752,27.8017,53.6310,1.3426,0.7983,0,4,1165173741.5249,24.0000,1165173739.5000,23.7500,4.0000,0.5000,308,22,1422,1,16
199.0517,199.0517,492.7431,465.4926,317.6012,27.2505,175.1419,164.0414,93.1821,399.5611,1.2521,0.9833,0,13,1165173864.7440,105.5701,1165173864.7266,16.0000,0.0312,224.0000,312,48,1423,1,16
1371.0607,1371.0607,3256.6799,3073.6548,1875.0727,183.0251,1381.6072,1098.5760,945.9260,2310.7539,1.3426,0.7983,0,69,1165173865.9515,104.4732,1165173865.6875,54.0000,0.5000,96.0000,314,49,1424,1,16
1274.0119,1274.0119,2767.1758,2715.9885,1401.3694,51.1873,1365.8064,1215.9652,1240.1607,1527.0152,1.3426,0.7983,0,28,1165173869.4512,293.6416,1165173869.4219,168.0000,0.0625,240.0000,320,48,1425,1,16
1139.4590,1139.4590,2663.8574,2580.4340,1428.4607,83.4234,1235.3967,887.3844,957.4862,1706.3712,1.3426,0.7983,0,64,1165173872.6138,148.3159,1165173872.3750,115.0000,0.5000,66.0000,323,49,1426,1,16
567.9611,567.9611,1291.8420,1261.0438,848.1016,30.7981,443.7404,424.2091,284.8671,1006.9749,1.2963,0.8896,0,20,1165173874.7799,49.7474,1165173874.7188,20.0000,0.1250,80.0000,327,49,1427,1,16
1160.8946,1160.8946,2445.9538,2426.1655,1230.0844,19.7883,1215.8694,1012.7995,1137.5252,1308.4286,1.3426,0.7983,0,16,1165173879.3157,245.8609,1165173879.1875,230.0000,0.2500,32.0000,337,49,1428,1,16
1561.2265,1561.2265,3756.9411,3463.0628,2113.9619,293.8783,1642.9792,1277.0144,1143.6208,2613.3203,1.3907,0.7089,0,69,1165173880.5135,106.9923,1165173880.2969,40.0000,0.4375,128.0000,338,51,1429,1,16
1431.8281,1431.8281,3093.4796,2979.2516,1747.0144,114.2279,1346.4652,981.8296,973.5511,2119.9285,1.2521,0.9833,0,18,1165173890.8415,151.5307,1165173890.7812,116.0000,0.1250,72.0000,355,50,1430,1,16
2432.0902,2432.0902,5553.0523,5298.2399,3293.8062,254.8124,2259.2461,1755.3289,1634.6572,3918.3952,1.2521,0.9833,0,77,1165173892.5950,108.7493,1165173892.3125,46.0000,0.6250,112.0000,362,50,1431,1,16
98.6905,98.6905,210.4307,203.5412,111.1823,6.8895,99.2484,1.2601,90.5078,119.9229,1.2107,1.0797,0,1,1165173922.9375,128.0000,1165173922.9219,120.0000,0.0312,16.0000,366,56,1432,1,16
52.2484,52.2484,161.7266,150.1140,130.3433,11.6126,31.3833,16.3336,17.2575,144.4691,1.2963,0.8896,0,12,1165173785.0643,25.3599,1165173779.5000,24.7500,10.0000,1.5000,369,26,1433,1,16
21.8262,21.8262,70.2416,62.5715,37.9930,7.6701,32.2485,28.3967,27.9546,42.2870,1.3426,0.7983,0,5,1165173895.0641,103.5909,1165173895.0391,48.0000,0.0469,96.0000,372,41,1434,1,16
1711.6952,1711.6952,3898.6762,3730.3309,2217.7170,168.3453,1680.9591,1292.5391,1123.7560,2774.9202,1.3907,0.7089,0,58,1165173901.3392,105.9261,1165173901.1562,44.0000,0.3750,120.0000,380,51,1435,1,16
1075.9011,1075.9011,2607.2691,2428.7532,1420.4838,178.5158,1186.7853,955.7485,1051.2578,1556.0113,1.2107,1.0797,0,58,1165173901.5287,112.0339,1165173901.3438,44.0000,0.4375,120.0000,381,52,1436,1,16
1125.6800,1125.6800,2726.7933,2526.3808,1574.2674,200.4125,1152.5260,900.6183,810.6287,1916.1647,1.3426,0.7983,0,58,1165173903.2442,107.0685,1165173903.0312,44.0000,0.4375,112.0000,383,52,1437,1,16
7957.7950,7957.7950,17046.0156,16679.2960,9088.8850,366.7196,7957.1306,191.2922,6079.1464,10966.8692,1.2521,0.9670,0,119,1165173924.3444,139.7773,1165173923.0625,118.0000,2.7500,36.0000,387,57,1438,1,16
38.9330,38.9330,141.6472,114.7194,97.9245,26.9278,43.7227,33.6382,17.2440,124.4032,1.3907,0.7089,0,8,1165173912.9048,35.2012,1165173912.8438,20.0000,0.1250,32.0000,397,54,1439,1,16
483.1393,483.1393,1147.5824,1070.1340,611.2055,77.4484,536.3769,437.2383,370.9310,776.6514,1.2963,0.8896,0,21,1165173913.8858,227.5402,1165173913.6250,217.0000,0.5000,24.0000,401,54,1440,1,16
10875.8123,10875.8123,22631.5338,22423.3754,11793.5493,208.1584,10837.9846,6970.2765,9142.1222,13489.4116,1.3426,0.7820,0,103,1165173923.2825,111.1841,1165173923.0078,16.0000,0.5625,224.0000,408,57,1441,1,16
34.0460,34.0460,133.9488,103.7620,66.1814,30.1868,67.7674,45.0433,82.2335,51.7153,1.3907,0.6926,0,10,1165173925.1443,133.6909,1165173924.8125,118.0000,0.7500,28.0000,412,59,1442,1,16
141866.7677,141866.7677,290742.2036,286547.1396,154921.8736,4195.0640,135820.3300,96612.8610,111330.8977,179411.3059,1.3426,0.7820,0,343,1165173923.8877,130.4308,1165173923.1250,55.0000,1.7500,286.0000,415,57,1443,1,16
46.7209,46.7209,108.7246,104.3703,61.5004,4.3543,47.2242,3.6949,37.0805,71.6441,1.1724,1.1790,0,2,1165173922.9668,128.0000,1165173922.9629,64.0000,0.0078,128.0000,418,56,1444,1,16
51508.4336,51508.4336,110543.1832,105225.5968,57406.6035,5317.5864,53136.5797,23011.9183,45848.9618,64694.2214,1.2963,0.8896,0,326,1165173922.4731,211.1105,1165173921.9609,80.0000,1.0156,288.0000,421,56,1445,1,16
2195.7409,2195.7409,4951.8837,4815.3673,3675.1072,136.5165,1276.7766,317.4363,633.2983,4318.5854,1.1724,1.1790,0,82,1165173920.3304,30.7568,1165173913.3750,23.0000,9.2500,16.0000,422,55,1446,1,16
524.4825,524.4825,1470.9320,1296.4917,805.3755,174.4404,665.5565,564.8454,491.8957,979.0364,1.2963,0.8733,0,60,1165173929.4027,110.0512,1165173929.2344,24.0000,0.3438,144.0000,425,58,1447,1,16
22.6099,22.6099,99.6058,63.6769,42.7926,35.9289,56.8132,24.9332,88.8714,10.7343,1.4403,0.6048,0,4,1165173939.8716,88.1332,1165173939.8633,32.0000,0.0156,128.0000,439,61,1448,1,16
462.7534,462.7534,1175.4256,1110.1327,634.8462,65.2929,540.5794,192.4493,465.9811,709.4445,1.2963,0.8733,0,42,1165173940.5240,61.9443,1165173938.5000,56.2500,3.0000,12.0000,440,61,1449,1,16
132.0150,132.0150,285.2630,281.1885,161.1804,4.0744,124.0825,7.2741,95.0563,190.2066,1.2521,0.9833,0,3,1165173922.9766,128.0000,1165173922.9707,64.0000,0.0117,128.0000,443,56,1450,1,16
118.4421,118.4421,518.3577,378.6103,356.5657,139.7474,161.7921,153.1443,82.0597,436.2980,1.1724,1.1627,0,39,1165173944.4393,64.5089,1165173944.3125,26.0000,0.2500,88.0000,449,64,1451,1,16
783.1982,783.1982,1674.8134,1647.0334,881.4776,27.7799,793.3358,781.7992,621.5570,1053.2564,1.2521,0.9670,0,13,1165173946.7478,289.0940,1165173946.7383,32.0000,0.0156,448.0000,453,64,1452,1,16
374.7157,374.7157,903.3430,842.2252,500.8927,61.1178,402.4503,335.6251,334.1339,569.2091,1.2963,0.8733,0,19,1165173948.2824,69.7703,1165173948.1562,28.0000,0.2500,72.0000,457,64,1453,1,16
96.5992,96.5992,275.1911,261.3035,211.2239,13.8875,63.9672,26.1782,43.3768,231.8143,1.2521,0.9833,0,17,1165173826.4381,24.4729,1165173819.5000,23.7500,13.0000,1.5000,462,23,1454,1,16
1078.7904,1078.7904,2309.8504,2277.4542,1170.6879,32.3962,1139.1626,923.3713,1097.9347,1211.9157,1.2963,0.8733,0,19,1165173956.8942,202.3997,1165173956.6250,193.0000,0.5000,20.0000,467,67,1455,1,16
1601.0460,1601.0460,3796.4803,3527.1429,2036.9886,269.3374,1759.4917,1441.4810,1465.2138,2331.2665,1.2963,0.8733,0,64,1165173958.9273,104.9149,1165173958.7031,40.0000,0.4375,144.0000,470,66,1456,1,16
995.7844,995.7844,2505.8956,2352.3826,1357.4650,153.5131,1148.4307,1019.5436,900.0478,1605.8478,1.3426,0.7820,0,80,1165173963.0624,107.2624,1165173962.9375,34.0000,0.2500,164.0000,482,67,1457,1,16
883.8737,883.8737,2154.7295,2025.1637,1290.2550,129.5658,864.4745,732.6299,431.2319,1723.4977,1.3426,0.7820,0,43,1165173963.6720,111.8735,1165173963.6094,24.0000,0.1250,336.0000,484,67,1458,1,16
239.9626,239.9626,703.2933,642.9799,400.7538,60.3134,302.5395,258.4534,211.8711,491.4222,1.3907,0.6926,0,41,1165173967.1868,79.2446,1165173967.0625,38.0000,0.2500,84.0000,488,68,1459,1,16
40.0764,40.0764,106.4944,100.6284,80.4228,5.8660,26.0716,22.4226,9.2204,97.2740,1.2521,0.9670,0,4,1165173968.3984,39.4391,1165173968.3828,16.0000,0.0312,64.0000,492,68,1460,1,16
1238.4747,1238.4747,2968.6264,2785.2052,1648.1868,183.4212,1320.4396,1152.2963,1053.9176,1914.7088,1.2521,0.9670,0,64,1165173970.1140,112.4275,1165173969.9219,24.0000,0.3438,160.0000,494,67,1461,1,16
26.0899,26.0899,88.0749,80.0472,44.9867,8.0276,43.0882,38.9564,39.0199,49.0549,1.2963,0.8733,0,8,1165173970.4693,125.2665,1165173970.3438,108.0000,0.3125,32.0000,496,74,1462,1,16
1223.2144,1223.2144,2720.3798,2669.8933,1392.1892,50.4865,1328.1906,179.5849,1204.3192,1516.0607,1.2963,0.8733,0,42,1165173977.5110,324.7126,1165173976.5000,319.7500,3.0000,10.5000,502,71,1463,1,16
412.3793,412.3793,933.1332,904.2396,589.5500,28.8936,343.5832,336.0438,255.0356,678.0976,1.1724,1.1627,0,13,1165173980.2688,51.7584,1165173980.2344,24.0000,0.0938,96.0000,504,71,1464,1,16
22.2030,22.2030,74.0704,69.0005,40.1831,5.0699,33.8873,27.6613,19.4505,54.6198,1.2521,0.9670,0,7,1165173984.9972,124.0806,1165173982.5000,122.7500,5.0000,2.5000,510,78,1465,1,16
129.3590,129.3590,325.3317,298.6986,160.5066,26.6331,164.8250,116.8097,180.7877,144.5440,1.3426,0.7820,0,8,1165173985.1281,86.2436,1165173985.1133,32.0000,0.0312,192.0000,513,74,1466,1,16
2407.2756,2407.2756,5489.9393,5269.1033,2956.7031,220.8361,2533.2362,2055.9372,2061.0805,3428.8588,1.2963,0.8733,0,84,1165173988.6924,114.1294,1165173988.4531,40.0000,0.4688,144.0000,516,73,1467,1,16
1464.6577,1464.6577,3597.1651,3370.5277,1961.9157,226.6374,1635.2493,1366.3208,1368.2059,2228.9592,1.2521,0.9670,0,96,1165173989.9063,107.4287,1165173989.6250,55.0000,1.2500,96.0000,520,74,1468,1,16
705.3270,705.3270,1558.8396,1537.1074,929.3630,21.7322,629.4766,552.8338,416.9054,1141.9342,1.2963,0.8733,0,22,1165173990.4242,75.6245,1165173990.3125,54.0000,0.2500,44.0000,521,75,1469,1,16
593.6785,593.6785,1438.0129,1368.0852,751.9271,69.9277,686.0858,372.2320,568.4059,869.6070,1.3426,0.7983,0,39,1165173922.3546,162.4767,1165173921.7812,140.0000,1.1250,40.0000,522,56,1470,1,16
400.0790,400.0790,1024.5068,975.3991,829.8397,49.1077,194.6671,62.2589,98.2344,926.2724,1.2107,1.0797,0,42,1165173912.2848,24.8672,1165173897.5000,23.2500,24.0000,3.0000,532,51,1471,1,16
346.5886,346.5886,816.9360,766.8940,430.0002,50.0419,386.9358,350.9534,325.6588,491.2772,1.3426,0.7820,0,14,1165173999.7590,119.7214,1165173999.7422,16.0000,0.0312,224.0000,541,74,1472,1,16
203.3262,203.3262,467.3517,456.7720,307.7090,10.5797,159.6427,138.7396,86.6466,380.7051,1.3907,0.6926,0,10,1165174002.3367,45.1935,1165174002.2812,20.0000,0.1250,48.0000,545,77,1473,1,16
40.3243,40.3243,141.5733,127.1214,99.7550,14.4519,41.8183,30.6984,26.5393,115.0340,1.2963,0.8896,0,13,1165173888.1132,23.9303,1165173882.5000,23.2500,10.0000,1.5000,547,49,1474,1,16
420.6615,420.6615,913.4403,901.6967,586.4874,11.7436,326.9529,279.1956,207.2373,706.2030,1.2521,0.9670,0,11,1165174007.1326,55.5414,1165174006.8750,49.0000,0.5000,12.0000,549,77,1475,1,16
52.0220,52.0220,153.3001,144.5740,94.0331,8.7260,59.2670,29.7740,62.9061,90.3939,1.2963,0.8896,0,11,1165173917.8385,23.4144,1165173912.5000,22.7500,9.0000,1.5000,551,54,1476,1,16
1179.8414,1179.8414,2799.0839,2658.2654,1542.8359,140.8186,1256.2480,1068.0197,912.7914,1886.2925,1.2963,0.8733,0,63,1165174009.8704,110.4364,1165174009.6719,24.0000,0.4062,144.0000,552,77,1477,1,16
60.6540,60.6540,146.8645,139.9423,77.3689,6.9222,69.4956,56.4646,65.8370,81.0276,1.3426,0.7820,0,4,1165174016.6247,80.2083,1165174016.6133,32.0000,0.0234,128.0000,562,78,1478,1,16
1774.7587,1774.7587,3969.3633,3706.8612,2531.6204,262.5022,1437.7430,1040.5477,578.6661,3390.6972,1.3426,0.7820,0,20,1165174018.5227,79.4350,1165174018.4922,16.0000,0.0781,256.0000,565,76,1479,1,16
212.1903,212.1903,901.5452,539.0561,342.0125,362.4892,559.5327,208.6256,819.6225,81.9228,1.3426,0.7820,0,26,1165174018.5780,104.2266,1165174018.5469,24.0000,0.0625,208.0000,566,77,1480,1,16
20.0603,20.0603,70.2882,63.6967,37.0156,6.5916,33.2726,30.1462,23.4635,46.8248,1.3426,0.7820,0,7,1165174014.9762,118.0567,1165174014.2500,115.5000,1.5000,5.0000,570,74,1481,1,16
20.2589,20.2589,98.3137,63.8505,33.2402,34.4632,65.0735,31.5158,81.2380,17.0757,1.2963,0.8733,0,6,1165174020.5097,59.5290,1165174020.4922,16.0000,0.0312,96.0000,571,79,1482,1,16
11723.2054,11723.2054,24328.2770,24164.1774,14246.5867,164.0996,10081.6903,107.2829,7173.2891,17154.9879,1.2963,0.8570,0,110,1165174149.7099,110.1596,1165174147.1250,103.0000,5.2500,14.0000,573,113,1483,1,16
21.5330,21.5330,83.6811,69.8152,43.7934,13.8660,39.8878,32.6688,35.7130,47.9681,1.2521,0.9670,0,8,1165174021.7242,99.8443,1165174021.6406,72.0000,0.1562,64.0000,574,83,1484,1,16
30.8582,30.8582,106.1342,95.6243,55.3184,10.5099,50.8159,41.3416,35.8152,70.3190,1.3426,0.7820,0,10,1165174022.8013,129.2587,1165174020.5000,127.2500,4.0000,4.0000,576,82,1485,1,16
693.3744,693.3744,1472.5910,1461.8879,773.6389,10.7031,698.9521,688.9682,552.8474,919.7436,1.2521,0.9670,0,12,1165174027.5588,324.3556,1165174027.5508,96.0000,0.0156,384.0000,585,82,1486,1,16
1168.9352,1168.9352,2536.9003,2492.1627,1310.7831,44.7376,1226.1172,1213.4311,1088.6780,1448.2223,1.2107,1.0634,0,25,1165174030.5918,292.3206,1165174030.5312,252.0000,0.2500,96.0000,588,81,1487,1,16
446.6247,446.6247,1193.6372,1136.3093,859.7097,57.3279,333.9275,314.8539,176.1784,1017.4588,1.2107,1.0634,0,51,1165174031.1243,48.4618,1165174030.6250,25.0000,0.7500,52.0000,590,82,1488,1,16
61205.9710,61205.9710,126199.5889,125156.3082,73186.5266,1043.2807,53013.0623,148.5367,39671.4748,86528.1141,1.2521,0.9507,0,407,1165174157.0138,111.3074,1165174147.1250,101.0000,21.0000,20.0000,596,113,1489,1,16
433.2224,433.2224,999.6221,964.4795,554.6880,35.1426,444.9340,392.9973,349.2213,650.4007,1.3426,0.7820,0,17,1165174038.3272,82.4876,1165174038.2969,24.0000,0.0938,128.0000,601,83,1490,1,16
1146.8725,1146.8725,2809.8734,2598.0873,1510.7652,211.7860,1299.1082,1091.1756,1059.3354,1750.5380,1.2963,0.8733,0,66,1165174045.4144,109.8777,1165174045.2188,44.0000,0.4375,112.0000,614,86,1491,1,16
24.9349,24.9349,93.6555,83.0005,48.0441,10.6550,45.6114,39.4667,41.5094,52.1461,1.3907,0.6926,0,10,1165174050.0274,103.3550,1165174049.8438,84.0000,0.3125,40.0000,616,92,1492,1,16
20.7125,20.7125,72.3703,62.1524,36.8588,10.2178,35.5115,17.2998,24.4683,47.9020,1.1724,1.1627,0,5,1165174007.6566,22.8326,1165174006.5000,22.2500,3.0000,1.5000,621,83,1493,1,16
502.4380,502.4380,1131.2664,1106.8843,629.1555,24.3821,502.1109,409.1712,341.4022,789.8642,1.1724,1.1627,0,20,1165174052.8901,132.8173,1165174052.6250,123.0000,0.5000,20.0000,625,88,1494,1,16
215970.5189,215970.5189,440746.5151,435465.2351,229413.0217,5281.2800,211333.4935,61593.5504,174894.4930,265852.0221,1.2963,0.8733,0,420,1165174052.8459,149.9442,1165174048.3750,97.0000,10.0000,174.0000,626,87,1495,1,16
1526.5085,1526.5085,3198.1966,3147.9456,1590.9643,50.2511,1607.2324,978.5513,1386.6093,1811.5873,1.3907,0.6926,0,14,1165174053.7303,261.5922,1165174053.2500,257.5000,1.0000,8.0000,628,89,1496,1,16
22.1215,22.1215,74.2211,65.0384,49.5932,9.1827,24.6279,7.5750,12.0639,62.1572,1.2963,0.8733,0,6,1165173945.3132,23.5588,1165173942.5000,23.2500,5.0000,1.0000,629,61,1497,1,16
87029.7658,87029.7658,179453.1297,176459.7001,92260.5491,2993.4296,87192.5807,214.4020,76125.7175,103327.4122,1.2963,0.8733,0,329,1165174058.0474,150.1678,1165174038.5000,137.2500,41.0000,28.0000,634,29,1498,1,16
800.9217,800.9217,1817.1556,1698.6708,1085.3749,118.4848,731.7806,653.4682,450.4764,1366.6791,1.2521,0.9670,0,15,1165174059.0082,103.7124,1165174058.9922,16.0000,0.0312,256.0000,635,33,1499,1,16
626.8973,626.8973,1657.7464,1462.2929,913.0312,195.4535,744.7151,583.1378,569.0779,1088.6684,1.2963,0.8733,0,47,1165174059.6037,111.5016,1165174059.4219,40.0000,0.3438,128.0000,636,34,1500,1,16
73.5196,73.5196,225.4121,210.0822,172.2569,15.3299,53.1551,16.4308,36.6763,188.7357,1.2963,0.8733,0,16,1165173952.1915,25.4077,1165173945.5000,24.7500,13.0000,1.5000,639,8,1501,1,16
86597.7971,86597.7971,177189.3242,176481.0406,96464.7944,708.2836,80724.5298,146.0158,62612.3516,114576.9726,1.3426,0.7656,0,475,1165174169.4491,113.2391,1165174147.2500,105.5000,47.0000,15.0000,642,57,1502,1,16
1001.6449,1001.6449,2468.4810,2370.5192,1340.7958,97.9618,1127.6852,992.4181,906.6091,1561.8720,1.2963,0.8733,0,84,1165174069.3762,104.2819,1165174069.1250,61.0000,0.5000,88.0000,653,37,1503,1,16
33.8453,33.8453,95.7695,90.2619,69.9915,5.5076,25.7779,24.6161,12.2386,83.5309,1.2963,0.8733,0,6,1165174073.1336,32.0000,1165174073.0859,16.0000,0.0938,32.0000,658,37,1504,1,16
1395.8134,1395.8134,3410.1160,3249.9675,1874.4170,160.1485,1535.6990,1281.8630,1412.6249,1997.4911,1.2963,0.8733,0,78,1165174073.5594,79.4964,1165174073.3125,18.0000,0.5000,156.0000,659,39,1505,1,16
657.7889,657.7889,1696.4820,1520.2474,1216.7594,176.2346,479.7226,349.9979,125.0113,1571.4707,1.2107,1.0634,0,35,1165174075.2826,70.9705,1165174075.2188,20.0000,0.1250,144.0000,664,39,1506,1,16
26.7616,26.7616,68.7702,57.6415,37.6638,11.1287,31.1064,4684.4843,22.5883,46.1819,1.2521,0.9670,0,1,1165174146.9102,128.0000,1165174146.9082,64.0000,0.0039,128.0000,672,56,1507,1,16
1541.1404,1541.1404,3434.4054,3236.9425,1740.5918,197.4629,1693.8135,1647.0226,1615.5006,1818.9048,1.1724,1.1627,0,24,1165174082.0320,189.2232,1165174081.9688,140.0000,0.1250,96.0000,681,44,1508,1,16
2386.7610,2386.7610,5431.6912,5007.4614,3070.4045,424.2297,2361.2867,1900.6772,1703.6447,3728.0465,1.3907,0.6926,0,31,1165174088.5226,107.1371,1165174088.4922,16.0000,0.0625,480.0000,687,45,1509,1,16
643.2133,643.2133,1464.1436,1386.3788,829.5929,77.7648,634.5507,341.8782,462.9761,1001.1675,1.2963,0.8733,0,17,1165174089.2641,302.4747,1165174088.7500,298.5000,1.5000,8.0000,689,45,1510,1,16
1501.1246,1501.1246,3729.3299,3386.9906,1994.6116,342.3394,1734.7184,1383.3807,1364.9461,2364.3838,1.3426,0.7820,0,81,1165174090.7978,110.7445,1165174090.5625,50.0000,0.5000,104.0000,692,45,1511,1,16
712.4193,712.4193,1631.7381,1512.8356,1045.0794,118.9025,586.6587,447.4481,241.7603,1389.9778,1.1724,1.1627,0,14,1165174091.8718,116.8632,1165174091.8555,32.0000,0.0312,384.0000,696,45,1512,1,16
786.1166,786.1166,1813.2202,1732.9550,907.9402,80.2652,905.2800,741.1157,761.4516,1051.7687,1.3907,0.6926,0,32,1165174091.8828,312.8374,1165174091.3750,299.0000,1.0000,30.0000,697,45,1513,1,16
196.2616,196.2616,714.3174,556.7631,317.1767,157.5543,397.1408,249.9713,540.2951,174.0223,1.3907,0.6926,0,39,1165174095.2811,93.5506,1165174095.2188,20.0000,0.1250,160.0000,699,46,1514,1,16
1596.2221,1596.2221,3878.1972,3588.3068,2047.7524,289.8904,1830.4448,1456.4210,1456.2734,2421.9238,1.3907,0.6926,0,84,1165174101.4706,107.5503,1165174101.0625,46.0000,0.7500,112.0000,708,50,1515,1,16
720.4866,720.4866,1574.3854,1543.7364,800.0160,30.6490,774.3694,787.3378,692.6189,881.7664,1.3426,0.7820,0,17,1165174102.3838,400.1831,1165174102.1250,391.0000,0.5000,18.0000,709,48,1516,1,16
346.8417,346.8417,880.6326,829.0125,518.6111,51.6201,362.0214,330.8792,284.8389,595.7937,1.2521,0.9670,0,30,1165174102.8162,64.3766,1165174102.6875,30.0000,0.2500,64.0000,710,49,1517,1,16
15377.6020,15377.6020,32010.2330,31563.6084,17696.9984,446.6247,14313.2346,2688.7546,11692.1804,20318.0527,1.2521,0.9507,0,122,1165174147.9843,115.7492,1165174147.0312,84.0000,2.0000,64.0000,715,57,1518,1,16
102.2441,102.2441,307.3265,263.6519,143.0566,43.6746,164.2699,113.7885,183.0812,124.2453,1.4403,0.6048,0,12,1165174119.1557,42.8712,1165174119.0938,20.0000,0.1250,48.0000,732,53,1519,1,16
57685.3350,57685.3350,118526.1382,117628.7538,69108.9500,897.3844,49417.1882,122.4322,32929.3189,85596.8193,1.2963,0.8570,0,327,1165174154.7012,118.9005,1165174147.1250,107.0000,15.7500,22.0000,735,57,1520,1,16
1094.5617,1094.5617,2740.5723,2501.3451,1544.2915,239.2272,1196.2808,997.7974,859.1642,1881.4082,1.2521,0.9670,0,69,1165174122.4857,105.7229,1165174122.1875,50.0000,0.6250,104.0000,736,53,1521,1,16
1372.7435,1372.7435,3390.3924,3114.9473,1803.0403,275.4451,1587.3521,1349.0497,1331.5541,2058.8383,1.3426,0.7820,0,80,1165174122.8042,110.9837,1165174122.5625,46.0000,0.5000,108.0000,737,53,1522,1,16
236377.2288,236377.2288,483592.7692,476330.2987,246690.2163,7262.4705,236902.5529,79108.3317,211233.1421,272359.6272,1.3426,0.7820,0,422,1165174123.6365,150.2527,1165174119.2500,100.5000,10.0000,162.0000,738,54,1523,1,16
24.2169,24.2169,107.2217,80.7274,51.1841,26.4944,56.0376,43.5852,61.5312,45.6906,1.3426,0.7820,0,10,1165174128.3275,101.9366,1165174127.8750,95.0000,1.0000,12.0000,745,50,1524,1,16
33.2006,33.2006,139.4513,109.4068,68.6966,30.0445,70.7547,50.9129,71.3379,68.1134,1.2521,0.9670,0,13,1165174130.6186,111.3006,1165174129.7500,106.5000,2.0000,9.0000,746,49,1525,1,16
190360.1336,190360.1336,402587.0533,383966.6818,202031.6727,18620.3716,200555.3806,60129.3771,185522.0645,217064.9889,1.4403,0.6048,0,407,1165174129.8232,149.9728,1165174125.6250,97.0000,9.7500,172.0000,747,54,1526,1,16
226448.0548,226448.0548,478208.3251,457758.4115,248345.4303,20449.9136,229862.8949,10850.1349,179937.7193,298270.6059,1.3426,0.7820,0,634,1165174132.4702,150.2974,1165174126.5000,103.7500,12.0000,156.5000,751,54,1527,1,16
16554.5966,16554.5966,34250.0588,34019.8390,18457.3118,230.2197,15792.7469,152.3689,12477.2163,21772.8425,1.2521,0.9507,0,138,1165174150.5353,140.8669,1165174147.1250,133.0000,7.2500,16.0000,752,57,1528,1,16
34.4347,34.4347,80.8627,77.0692,45.6875,3.7935,35.1751,4.7813,21.2170,59.6457,1.2521,0.9670,0,2,1165174146.9907,128.0000,1165174146.9863,64.0000,0.0078,128.0000,754,56,1529,1,16
392791.5798,392791.5798,812872.6518,789769.4293,424880.4308,23103.2226,387992.2211,87766.5511,315485.8407,497386.8111,1.2963,0.8733,0,477,1165174135.8605,149.8003,1165174131.3750,87.0000,10.2500,196.0000,755,55,1530,1,16
8636.0205,8636.0205,18083.4502,17840.8567,10807.2745,242.5935,7276.1757,5478.3546,4524.6544,13558.7958,1.2521,0.9507,0,90,1165174147.2535,110.7824,1165174147.0078,16.0000,0.5000,224.0000,765,57,1531,1,16
38187.3862,38187.3862,79552.4609,77720.1777,41751.3241,1832.2832,37801.1368,97.3171,30596.5181,48955.9428,1.2963,0.8570,0,192,1165174155.4909,143.2299,1165174147.2500,135.5000,17.0000,15.0000,770,57,1532,1,16
1374.5393,1374.5393,3388.6168,3135.8286,1849.4541,252.7883,1539.1627,1219.5684,1226.9323,2161.6845,1.2963,0.8733,0,81,1165174145.0689,109.4874,1165174144.8828,16.0000,0.4062,192.0000,772,56,1533,1,16
153.4644,153.4644,346.1462,333.2217,188.9721,12.9245,157.1741,30.0891,103.8020,242.3442,1.2963,0.8733,0,5,1165174146.9259,128.0000,1165174146.9160,64.0000,0.0195,128.0000,773,55,1534,1,16
1542.6224,1542.6224,3408.4697,3282.4359,1817.6427,126.0338,1590.8270,1447.3402,1235.9235,2172.5462,1.3426,0.7820,0,32,1165174146.1439,133.9763,1165174146.1094,24.0000,0.0938,256.0000,776,56,1535,1,16
13235.9766,13235.9766,29627.3695,27220.2666,14805.0048,2407.1030,14822.3647,12870.7525,14268.6728,15358.6967,1.4403,0.5885,0,111,1165174147.1916,271.4652,1165174147.0078,80.0000,0.3438,416.0000,777,57,1536,1,16
