significance,loghbayesiancirc,standard,circenergy,circinc,circnullenergy,circnullinc,powerlaw,energyitf1,energyitf2,skypositiontheta,skypositionphi,jobNumber,nPixels,peakTime,peakFrequency,minTime,minFreq,deltaTime,deltaFreq,injIdx,triggerIdx,uniqIdx,filename,injscale
376218.0166, 376218.0166, 771552.9611, 758245.1853, 394631.5432, 13307.7758, 376921.4179, 12960.5587, 334371.5405, 437181.4206, 1.3426, 0.7820, 0, 690, 1165173958.5576, 150.0246, 1165173951.5000, 100.7500, 14.0000, 164.0000, 460, 63, 1357, 1, 16
21.6239, 21.6239, 127.4118, 71.9374, 57.7538, 55.4744, 69.6580, 3.1697, 120.5529, 6.8589, 1.3907, 0.7089, 0, 9, 1165173836.9979, 163.3581, 1165173834.5000, 162.2500, 7.0000, 3.0000, 464, 41, 1358, 1, 16
24.1824, 24.1824, 193.6099, 95.1453, 89.9416, 98.4646, 103.6682, 24.9973, 170.8526, 22.7573, 1.4403, 0.6211, 0, 16, 1165173837.2703, 187.7651, 1165173832.5000, 186.2500, 13.0000, 4.0000, 466, 34, 1359, 1, 16
451.1820, 451.1820, 1231.0151, 1125.5264, 786.0998, 105.4887, 444.9153, 202.3827, 320.9924, 910.0228, 1.3426, 0.7820, 0, 55, 1165173964.4890, 49.2916, 1165173961.5000, 41.7500, 8.0000, 14.0000, 470, 67, 1360, 1, 16
19.3084, 19.3084, 142.5955, 72.3727, 62.6184, 70.2229, 79.9771, 30.9485, 109.2887, 33.3068, 1.4403, 0.6211, 0, 11, 1165173840.5234, 142.3724, 1165173833.5000, 140.2500, 12.0000, 4.5000, 475, 45, 1361, 1, 16
21.3669, 21.3669, 159.8262, 81.8356, 73.5423, 77.9906, 86.2839, 3.3158, 146.8353, 12.9909, 1.4403, 0.6211, 0, 13, 1165173837.7911, 187.6163, 1165173832.5000, 186.2500, 13.0000, 3.0000, 476, 43, 1362, 1, 16
24.2373, 24.2373, 193.7283, 95.2647, 89.9444, 98.4636, 103.7839, 25.0078, 170.9657, 22.7627, 1.4403, 0.6211, 0, 16, 1165173837.2691, 187.7650, 1165173832.5000, 186.2500, 13.0000, 4.0000, 479, 31, 1363, 1, 16
24.2659, 24.2659, 193.6140, 95.3255, 90.0233, 98.2885, 103.5907, 24.9917, 170.8880, 22.7260, 1.4403, 0.6211, 0, 16, 1165173837.2698, 187.7653, 1165173832.5000, 186.2500, 13.0000, 4.0000, 483, 31, 1364, 1, 16
325.1925, 325.1925, 808.2379, 783.2876, 451.6283, 24.9503, 356.6096, 323.5751, 275.9275, 532.3104, 1.3426, 0.7820, 0, 30, 1165173978.8451, 88.2284, 1165173978.7812, 28.0000, 0.1250, 136.0000, 492, 74, 1365, 1, 16
74.7383, 74.7383, 194.6590, 187.5939, 140.4656, 7.0651, 54.1934, 56.1701, 30.6862, 163.9728, 1.1724, 1.1627, 0, 8, 1165173979.7182, 38.7805, 1165173979.5938, 20.0000, 0.1875, 40.0000, 496, 72, 1366, 1, 16
1088.9920, 1088.9920, 2297.0396, 2287.4657, 1187.2233, 9.5738, 1109.8163, 1124.2109, 913.1814, 1383.8582, 1.2963, 0.8733, 0, 17, 1165173983.7845, 195.0591, 1165173983.7188, 164.0000, 0.3125, 64.0000, 502, 76, 1367, 1, 16
19.4870, 19.4870, 109.5371, 62.4169, 50.1114, 47.1202, 59.4257, 3.9748, 103.7461, 5.7910, 1.3907, 0.7089, 0, 7, 1165173837.0436, 163.3297, 1165173834.5000, 162.2500, 7.0000, 3.0000, 505, 43, 1368, 1, 16
1021.9231, 1021.9231, 2235.2916, 2164.3731, 1128.7261, 70.9186, 1106.5655, 1077.3212, 1235.2621, 1000.0295, 1.2107, 1.0634, 0, 21, 1165173985.8493, 490.1098, 1165173985.6250, 479.0000, 0.5000, 22.0000, 509, 76, 1369, 1, 16
492.7670, 492.7670, 1340.9354, 1259.7364, 891.0588, 81.1990, 449.8766, 134.7280, 339.0218, 1001.9136, 1.2521, 0.9833, 0, 65, 1165173905.3546, 26.2255, 1165173878.5000, 23.2500, 43.0000, 5.5000, 510, 40, 1370, 1, 16
836.4741, 836.4741, 2128.1283, 2034.0233, 1361.9314, 94.1049, 766.1968, 165.0479, 567.1276, 1561.0007, 1.3426, 0.7983, 0, 82, 1165173904.0236, 26.5826, 1165173871.5000, 23.2500, 50.0000, 6.0000, 512, 38, 1371, 1, 16
137.1915, 137.1915, 326.8889, 314.4918, 183.2655, 12.3970, 143.6234, 114.6656, 119.4547, 207.4342, 1.2963, 0.8733, 0, 8, 1165173994.9927, 66.2593, 1165173994.8125, 58.0000, 0.3750, 16.0000, 523, 78, 1372, 1, 16
24.1705, 24.1705, 193.6871, 95.1157, 89.8821, 98.5714, 103.8050, 25.0244, 170.8917, 22.7954, 1.4403, 0.6211, 0, 16, 1165173837.2703, 187.7651, 1165173832.5000, 186.2500, 13.0000, 4.0000, 527, 32, 1373, 1, 16
74.6348, 74.6348, 199.5787, 190.9127, 147.1933, 8.6660, 52.3854, 53.2093, 25.3165, 174.2623, 1.2107, 1.0634, 0, 9, 1165173996.7793, 41.4066, 1165173996.7188, 20.0000, 0.1250, 40.0000, 529, 78, 1374, 1, 16
21.8843, 21.8843, 128.4787, 72.5292, 58.1771, 55.9495, 70.3016, 5.6565, 121.5204, 6.9584, 1.3907, 0.7089, 0, 9, 1165173836.9717, 163.3477, 1165173834.5000, 162.2500, 7.0000, 3.0000, 532, 43, 1375, 1, 16
1157.7696, 1157.7696, 2889.3665, 2765.8363, 1934.7476, 123.5302, 954.6189, 179.2648, 663.9754, 2225.3911, 1.2963, 0.8896, 0, 102, 1165173900.4888, 26.7012, 1165173860.5000, 23.2500, 61.0000, 6.5000, 533, 37, 1376, 1, 16
22.0361, 22.0361, 169.9054, 85.6797, 78.7555, 84.2258, 91.1500, 8.2029, 155.5418, 14.3637, 1.4403, 0.6211, 0, 14, 1165173837.6488, 187.6287, 1165173832.5000, 186.2500, 13.0000, 3.0000, 539, 36, 1377, 1, 16
24.2181, 24.2181, 193.6071, 95.2322, 90.0514, 98.3749, 103.5557, 24.9726, 170.8916, 22.7156, 1.4403, 0.6211, 0, 16, 1165173837.2701, 187.7653, 1165173832.5000, 186.2500, 13.0000, 4.0000, 545, 31, 1378, 1, 16
333.8752, 333.8752, 750.5784, 726.1190, 395.8481, 24.4594, 354.7303, 347.9608, 274.0838, 476.4946, 1.2521, 0.9670, 0, 10, 1165174010.9918, 438.6985, 1165174010.9766, 336.0000, 0.0312, 160.0000, 559, 82, 1379, 1, 16
17.0538, 17.0538, 60.5391, 56.7159, 31.3598, 3.8231, 29.1793, 17.6023, 37.1929, 23.3462, 1.3907, 0.7089, 0, 6, 1165173887.1818, 20.3570, 1165173884.5000, 19.7500, 5.0000, 1.0000, 565, 40, 1380, 1, 16
513.4059, 513.4059, 1320.4834, 1245.3405, 1018.9384, 75.1429, 301.5450, 106.3292, 180.3020, 1140.1814, 1.2963, 0.8896, 0, 53, 1165173910.9507, 24.5714, 1165173891.5000, 22.7500, 30.0000, 3.5000, 566, 41, 1381, 1, 16
763593.7498, 763593.7498, 1608953.2643, 1540713.7969, 829448.0614, 68239.4674, 779505.2029, 1928.6029, 648000.0994, 960953.1649, 1.3426, 0.7820, 0, 1677, 1165174019.4362, 144.7189, 1165173923.5000, 108.2500, 222.0000, 105.0000, 576, 57, 1382, 1, 16
625.8139, 625.8139, 1371.9096, 1341.0251, 886.8479, 30.8845, 485.0617, 319.9705, 282.4217, 1089.4879, 1.4403, 0.6048, 0, 16, 1165174019.6165, 47.9188, 1165174018.8750, 39.0000, 1.0000, 16.0000, 580, 82, 1383, 1, 16
539.4523, 539.4523, 1201.5070, 1172.2321, 630.4519, 29.2748, 571.0551, 498.1125, 494.6261, 706.8808, 1.3907, 0.6926, 0, 15, 1165174024.1799, 113.4288, 1165174024.1641, 16.0000, 0.0312, 256.0000, 587, 83, 1384, 1, 16
1716.2361, 1716.2361, 4205.8131, 4036.4296, 2177.8187, 169.3835, 2027.9944, 626.8705, 1800.2190, 2405.5941, 1.2107, 1.0634, 0, 135, 1165174024.5041, 150.7473, 1165174021.5000, 134.2500, 7.0000, 35.5000, 588, 83, 1385, 1, 16
76.1772, 76.1772, 561.3712, 270.0928, 238.3878, 291.2784, 322.9834, 51.5715, 485.3035, 76.0677, 1.4403, 0.6211, 0, 39, 1165173828.1367, 175.4637, 1165173818.5000, 172.2500, 20.0000, 9.0000, 596, 26, 1386, 1, 16
16.8175, 16.8175, 57.0872, 49.7645, 37.6346, 7.3227, 19.4526, 7.8060, 6.9128, 50.1743, 1.2521, 0.9670, 0, 5, 1165173924.9818, 23.4144, 1165173923.5000, 22.7500, 4.0000, 1.0000, 601, 57, 1387, 1, 16
884.2904, 884.2904, 1885.3888, 1854.5298, 1088.8274, 30.8590, 796.5614, 534.6466, 499.5732, 1385.8156, 1.3426, 0.7820, 0, 14, 1165174036.8100, 76.6421, 1165174036.2500, 72.5000, 1.0000, 8.0000, 614, 85, 1388, 1, 16
49467.6198, 49467.6198, 101171.9821, 100818.7257, 60554.4407, 353.2563, 40617.5413, 79.3903, 28636.5504, 72535.4316, 1.2107, 1.0471, 0, 271, 1165174159.2281, 111.6344, 1165174147.2500, 105.5000, 25.5000, 11.0000, 621, 113, 1389, 1, 16
16.7383, 16.7383, 66.7941, 50.1503, 32.9501, 16.6438, 33.8440, 18.6668, 29.4685, 37.3256, 1.2963, 0.8733, 0, 5, 1165173940.4073, 22.4850, 1165173937.5000, 21.7500, 6.0000, 1.5000, 629, 66, 1390, 1, 16
41374.3975, 41374.3975, 85192.9119, 84790.4891, 50111.4196, 402.4228, 35081.4923, 80.4387, 24696.2917, 60496.6202, 1.2107, 1.0471, 0, 308, 1165174162.8487, 112.1531, 1165174147.2500, 105.5000, 32.5000, 14.0000, 637, 113, 1391, 1, 16
77803.5521, 77803.5521, 158958.3715, 158295.7266, 87106.9545, 662.6449, 71851.4171, 85.3331, 55019.4828, 103938.8887, 1.3426, 0.7656, 0, 382, 1165174164.4800, 112.4147, 1165174147.2500, 105.5000, 36.0000, 14.0000, 642, 113, 1392, 1, 16
226.2782, 226.2782, 512.9733, 500.4356, 363.1866, 12.5376, 149.7866, 143.4490, 84.7488, 428.2244, 1.2521, 0.9670, 0, 10, 1165174053.4656, 43.4654, 1165174053.4062, 20.0000, 0.1250, 40.0000, 649, 91, 1393, 1, 16
111496.5387, 111496.5387, 229651.3605, 226292.0851, 132963.4260, 3359.2754, 96687.9345, 111.7683, 72277.2620, 157374.0985, 1.2107, 1.0471, 0, 447, 1165174165.9581, 112.6066, 1165174147.2500, 106.5000, 39.0000, 13.0000, 652, 113, 1394, 1, 16
1186.6864, 1186.6864, 2600.9156, 2470.8803, 1359.0463, 130.0352, 1241.8693, 1364.1964, 880.2797, 1720.6359, 1.2963, 0.8733, 0, 15, 1165174058.1462, 243.7021, 1165174057.8750, 237.0000, 1.7500, 14.0000, 658, 37, 1395, 1, 16
1950.9917, 1950.9917, 4188.6876, 4112.3389, 2126.9970, 76.3488, 2061.6907, 1832.8990, 1944.8700, 2243.8176, 1.2521, 0.9670, 0, 33, 1165174064.3232, 160.7689, 1165174064.0625, 130.0000, 0.3750, 64.0000, 664, 38, 1396, 1, 16
1953.4551, 1953.4551, 4276.8200, 4217.9077, 2173.1627, 58.9122, 2103.6573, 109.9337, 1873.7182, 2403.1017, 1.3907, 0.6763, 0, 58, 1165174148.5936, 126.5085, 1165174147.0625, 118.0000, 3.2500, 20.0000, 687, 57, 1397, 1, 16
199.8525, 199.8525, 532.5015, 496.7636, 320.2531, 35.7379, 212.2483, 199.6900, 337.4081, 195.0934, 1.3907, 0.6926, 0, 23, 1165174084.2387, 495.8062, 1165174083.7500, 488.5000, 1.0000, 12.0000, 696, 45, 1398, 1, 16
544.4222, 544.4222, 1355.1942, 1307.1407, 760.1038, 48.0535, 595.0904, 415.9600, 486.4854, 868.7088, 1.3907, 0.6926, 0, 50, 1165174089.7494, 56.8282, 1165174089.2500, 43.5000, 1.0000, 28.0000, 708, 45, 1399, 1, 16
24.2606, 24.2606, 63.7035, 61.8701, 31.7315, 1.8335, 31.9721, 30.6341, 32.8782, 30.8254, 1.3907, 0.6926, 0, 3, 1165174146.9740, 128.0000, 1165174146.9668, 64.0000, 0.0156, 128.0000, 717, 56, 1400, 1, 16
19.4142, 19.4142, 61.0782, 56.6347, 30.5125, 4.4435, 30.5657, 19.6301, 25.2414, 35.8368, 1.2963, 0.8733, 0, 5, 1165173994.7556, 22.0970, 1165173992.5000, 21.7500, 4.0000, 1.0000, 729, 37, 1401, 1, 16
15.4064, 15.4064, 46.4742, 45.9335, 25.4769, 0.5407, 20.9973, 14.9874, 28.6094, 17.8648, 1.3426, 0.7820, 0, 4, 1165174058.6173, 21.7684, 1165174056.5000, 21.2500, 4.0000, 1.0000, 732, 42, 1402, 1, 16
985.8909, 985.8909, 2155.2651, 2124.8839, 1144.4263, 30.3812, 1010.8388, 889.5944, 796.7830, 1358.4821, 1.2521, 0.9670, 0, 27, 1165174107.1843, 286.9439, 1165174106.9375, 262.0000, 0.3750, 60.0000, 740, 51, 1403, 1, 16
19451.3715, 19451.3715, 40443.3275, 40220.3256, 23172.2034, 223.0019, 17271.1241, 375.1175, 12758.3385, 27684.9890, 1.2521, 0.9507, 0, 205, 1165174148.9371, 116.1264, 1165174147.0312, 60.0000, 3.9375, 96.0000, 745, 57, 1404, 1, 16
1617.8917, 1617.8917, 3523.3533, 3473.4896, 1841.9312, 49.8637, 1681.4221, 184.4123, 1441.5033, 2081.8500, 1.2521, 0.9670, 0, 41, 1165174109.5018, 123.4249, 1165174108.5000, 118.2500, 2.0000, 11.0000, 746, 52, 1405, 1, 16
1363.1238, 1363.1238, 2875.7934, 2834.6899, 1459.2685, 41.1035, 1416.5249, 1343.2073, 1205.0641, 1670.7293, 1.3907, 0.6926, 0, 17, 1165174119.6850, 460.2996, 1165174119.5625, 442.0000, 0.2500, 36.0000, 762, 53, 1406, 1, 16
648.3164, 648.3164, 1493.7062, 1463.1137, 750.3050, 30.5925, 743.4011, 172.9057, 667.2054, 826.5008, 1.3907, 0.6926, 0, 35, 1165174125.5221, 394.7237, 1165174124.5000, 390.2500, 2.0000, 9.0000, 773, 53, 1407, 1, 16
177532.1269, 177532.1269, 361711.1831, 359261.8232, 190898.4091, 2449.3599, 170812.7739, 31380.3089, 129321.5785, 232389.6045, 1.2963, 0.8733, 0, 558, 1165174127.9472, 149.8212, 1165174123.8125, 82.0000, 9.6250, 204.0000, 780, 52, 1408, 1, 16
109157.2469, 109157.2469, 225595.4416, 222591.0564, 114704.3662, 3004.3852, 110891.0753, 519.1439, 93494.3392, 132101.1023, 1.3426, 0.7820, 0, 616, 1165174130.7783, 152.1212, 1165174115.8750, 135.0000, 30.7500, 34.0000, 792, 53, 1409, 1, 16
661.9045, 661.9045, 1397.2420, 1391.5293, 773.6569, 5.7127, 623.5852, 596.5642, 485.3817, 911.8603, 1.2963, 0.8733, 0, 11, 1165174137.1254, 90.3429, 1165174136.8750, 83.0000, 0.5000, 12.0000, 797, 54, 1410, 1, 16
372.5601, 372.5601, 861.7221, 843.0237, 520.0664, 18.6984, 341.6557, 270.5689, 234.0676, 627.6545, 1.4403, 0.6048, 0, 19, 1165174137.6842, 47.4584, 1165174137.5625, 26.0000, 0.5000, 48.0000, 798, 54, 1411, 1, 16
1675.6047, 1675.6047, 3514.2139, 3463.4687, 1780.2830, 50.7452, 1733.9309, 1481.9994, 1607.1116, 1907.1023, 1.2963, 0.8733, 0, 17, 1165174140.1184, 155.9943, 1165174139.6250, 141.0000, 1.0000, 28.0000, 803, 56, 1412, 1, 16
751.0527, 751.0527, 1792.2150, 1654.2576, 932.6774, 137.9574, 859.5376, 755.9564, 723.7772, 1068.4378, 1.2521, 0.9670, 0, 28, 1165174141.3307, 424.8298, 1165174141.1719, 248.0000, 0.3125, 256.0000, 804, 56, 1413, 1, 16
691.2345, 691.2345, 1553.6808, 1496.1585, 871.3312, 57.5222, 682.3496, 83.2018, 436.0596, 1117.6212, 1.2521, 0.9670, 0, 21, 1165174141.3707, 114.0835, 1165174138.5000, 111.7500, 7.0000, 6.5000, 805, 56, 1414, 1, 16
57681.9631, 57681.9631, 117940.6191, 117040.1722, 65740.7161, 900.4469, 52199.9030, 1873.0807, 39695.5258, 78245.0933, 1.2963, 0.8570, 0, 229, 1165174148.1791, 114.1955, 1165174147.0312, 52.0000, 2.8125, 96.0000, 809, 57, 1415, 1, 16
45465.0302, 45465.0302, 97025.3751, 93500.5900, 49468.8645, 3524.7851, 47556.5106, 346.1942, 42823.4776, 54201.8975, 1.2963, 0.8733, 0, 385, 1165174136.5223, 155.3490, 1165174126.3750, 141.0000, 20.2500, 30.0000, 811, 54, 1416, 1, 16
46688.9755, 46688.9755, 95598.9450, 94870.3267, 53947.5183, 728.6183, 41651.4267, 29867.6070, 28648.5968, 66950.3482, 1.2963, 0.8570, 0, 214, 1165174147.7105, 147.0367, 1165174147.0156, 24.0000, 1.0625, 464.0000, 815, 57, 1417, 1, 16
41105.8342, 41105.8342, 88049.8299, 84589.2930, 49259.5152, 3460.5369, 38790.3147, 20858.6204, 29926.1618, 58123.6681, 1.3426, 0.7656, 0, 381, 1165174150.5151, 118.9790, 1165174147.0312, 20.0000, 4.7500, 440.0000, 824, 57, 1418, 1, 16
18.9964, 18.9964, 78.0968, 43.2098, 43.1195, 34.8870, 34.9773, 1.5922, 25.6407, 52.4561, 1.1724, 1.1627, 0, 1, 1165174146.9883, 128.0000, 1165174146.9863, 64.0000, 0.0039, 128.0000, 828, 56, 1419, 1, 16
84954.0436, 84954.0436, 175087.2657, 173865.5541, 97118.4799, 1221.7117, 77968.7859, 36431.2702, 61610.2608, 113477.0050, 1.2963, 0.8570, 0, 607, 1165174152.2481, 143.9784, 1165174147.0312, 36.0000, 7.2500, 464.0000, 830, 57, 1420, 1, 16
997.0252, 997.0252, 2237.3411, 2163.9567, 1147.3266, 73.3844, 1090.0145, 1062.6490, 920.3326, 1317.0085, 1.3426, 0.7656, 0, 33, 1165174161.8904, 189.3397, 1165174161.8594, 56.0000, 0.0625, 272.0000, 838, 60, 1421, 1, 16
26.3725, 26.3725, 70.2980, 56.8914, 37.8328, 13.4067, 32.4652, 1.6797, 19.7579, 50.5401, 1.3426, 0.7820, 0, 1, 1165174146.9883, 128.0000, 1165174146.9863, 64.0000, 0.0039, 128.0000, 840, 56, 1422, 1, 16
568.5029, 568.5029, 1235.1645, 1212.7306, 758.6370, 22.4339, 476.5274, 344.4463, 328.2135, 906.9510, 1.2107, 1.0471, 0, 13, 1165174163.3871, 72.8833, 1165174163.1250, 67.0000, 0.5000, 14.0000, 842, 60, 1423, 1, 16
32003.6801, 32003.6801, 66254.3037, 65499.0493, 35648.7601, 755.2544, 30605.5436, 8253.4337, 21348.7770, 44905.5267, 1.1724, 1.1627, 0, 221, 1165174144.4185, 223.8472, 1165174141.9375, 190.0000, 4.8750, 88.0000, 858, 56, 1424, 1, 16
36639.3698, 36639.3698, 76589.7601, 75526.3192, 39767.1710, 1063.4408, 36822.5891, 229.0457, 31322.9201, 45266.8399, 1.2521, 0.9670, 0, 341, 1165174126.5124, 155.0084, 1165174107.7500, 144.5000, 38.5000, 24.0000, 861, 53, 1425, 1, 16
226.3938, 226.3938, 683.6431, 630.3779, 444.1128, 53.2652, 239.5303, 115.1061, 153.0650, 530.5781, 1.3426, 0.7820, 0, 43, 1165174136.1245, 26.4695, 1165174121.5000, 23.2500, 24.0000, 6.0000, 866, 53, 1426, 1, 16
411.1034, 411.1034, 950.0226, 900.0729, 504.9757, 49.9497, 445.0469, 358.2719, 351.4695, 598.5531, 1.2963, 0.8570, 0, 15, 1165174185.9239, 123.6627, 1165174185.1250, 113.0000, 1.2500, 16.0000, 876, 66, 1427, 1, 16
19.8928, 19.8928, 75.3921, 62.4331, 37.1677, 12.9590, 38.2244, 19.4475, 36.4007, 38.9914, 1.3426, 0.7820, 0, 7, 1165174056.5343, 21.6534, 1165174050.5000, 19.7500, 11.0000, 2.5000, 880, 36, 1428, 1, 16
148.3739, 148.3739, 384.1600, 357.6729, 211.2510, 26.4871, 172.9090, 158.4407, 158.2439, 225.9161, 1.2521, 0.9507, 0, 11, 1165174195.3805, 82.4250, 1165174195.3516, 16.0000, 0.0469, 160.0000, 886, 67, 1429, 1, 16
907.4064, 907.4064, 2249.1113, 2156.3468, 1510.9356, 92.7645, 738.1757, 167.1765, 513.6532, 1735.4581, 1.2963, 0.8733, 0, 80, 1165174131.5985, 26.4878, 1165174098.5000, 20.7500, 47.0000, 8.5000, 887, 47, 1430, 1, 16
16004.9148, 16004.9148, 33805.0817, 33529.0699, 17311.9807, 276.0118, 16493.1010, 162.5029, 14311.9576, 19493.1241, 1.2963, 0.8733, 0, 234, 1165174139.0918, 159.4559, 1165174131.3750, 149.0000, 15.2500, 22.0000, 896, 55, 1431, 1, 16
1037.1285, 1037.1285, 2232.8622, 2202.8861, 1354.3322, 29.9761, 878.5300, 687.0909, 549.9290, 1682.9332, 1.3426, 0.7656, 0, 22, 1165174201.5554, 73.4852, 1165174201.4375, 50.0000, 0.2500, 44.0000, 897, 68, 1432, 1, 16
7277.4380, 7277.4380, 15918.5740, 15659.1496, 8161.5233, 259.4244, 7757.0506, 358.8409, 6598.0256, 9320.5484, 1.2963, 0.8733, 0, 204, 1165174142.2739, 160.7371, 1165174137.8125, 142.0000, 9.0000, 44.0000, 905, 56, 1433, 1, 16
2533.5839, 2533.5839, 5688.8340, 5562.1097, 3006.9671, 126.7243, 2681.8669, 185.7269, 2039.1503, 3649.6838, 1.2521, 0.9670, 0, 98, 1165174144.0533, 161.5843, 1165174141.3125, 154.0000, 5.5000, 32.0000, 912, 56, 1434, 1, 16
325.0596, 325.0596, 713.8235, 699.6558, 445.4022, 14.1678, 268.4213, 271.8893, 178.3610, 535.4625, 1.2107, 1.0471, 0, 9, 1165174213.9935, 83.5404, 1165174213.9766, 16.0000, 0.0469, 128.0000, 920, 71, 1435, 1, 16
1204.7838, 1204.7838, 2781.6683, 2687.2293, 1407.8732, 94.4390, 1373.7951, 565.6024, 1214.6880, 1566.9803, 1.3426, 0.7820, 0, 57, 1165174146.1275, 162.5949, 1165174145.2812, 140.0000, 1.6250, 56.0000, 921, 56, 1436, 1, 16
71.4931, 71.4931, 178.1259, 171.9692, 128.5803, 6.1567, 49.5456, 46.0765, 17.7616, 160.3642, 1.2963, 0.8570, 0, 6, 1165174215.0768, 47.1756, 1165174215.0469, 24.0000, 0.0625, 48.0000, 922, 71, 1437, 1, 16
1223.4159, 1223.4159, 2876.8543, 2669.2544, 1461.7355, 207.5999, 1415.1189, 188.5935, 1227.3083, 1649.5460, 1.3426, 0.7656, 0, 43, 1165174217.4647, 179.4233, 1165174216.5000, 173.7500, 2.0000, 11.0000, 932, 71, 1438, 1, 16
541.9061, 541.9061, 1518.9061, 1416.3172, 1013.7285, 102.5889, 505.1777, 128.9171, 361.1795, 1157.7266, 1.2107, 1.0634, 0, 80, 1165174128.8106, 26.4615, 1165174097.5000, 22.2500, 48.0000, 6.5000, 941, 47, 1439, 1, 16
352.4198, 352.4198, 783.8867, 769.5054, 470.9982, 14.3813, 312.8885, 308.0845, 209.4179, 574.4688, 1.2521, 0.9507, 0, 11, 1165174220.3681, 93.2259, 1165174220.3516, 16.0000, 0.0312, 192.0000, 944, 71, 1440, 1, 16
55.0855, 55.0855, 190.3123, 168.0255, 129.7123, 22.2867, 60.6000, 54.9364, 37.9898, 152.3225, 1.2521, 0.9507, 0, 15, 1165174220.7015, 40.0288, 1165174220.5625, 22.0000, 0.5000, 32.0000, 945, 72, 1441, 1, 16
470.4770, 470.4770, 1325.6163, 1249.4547, 740.4903, 76.1616, 585.1260, 526.2099, 465.4166, 860.1997, 1.2963, 0.8570, 0, 77, 1165174232.6263, 107.9982, 1165174232.1250, 57.0000, 1.0000, 94.0000, 965, 72, 1442, 1, 16
474.9645, 474.9645, 1103.2992, 1045.9978, 656.1751, 57.3015, 447.1242, 414.5144, 314.1048, 789.1944, 1.2521, 0.9507, 0, 18, 1165174232.7354, 101.7042, 1165174232.6094, 24.0000, 0.1562, 192.0000, 966, 72, 1443, 1, 16
94484.2279, 94484.2279, 196508.1021, 193420.3295, 100522.2064, 3087.7726, 95985.8956, 1833.4541, 81976.7210, 114531.3810, 1.2963, 0.8733, 0, 657, 1165174138.0697, 219.2497, 1165174129.0625, 170.0000, 17.7500, 96.0000, 969, 55, 1444, 1, 16
782.1199, 782.1199, 2033.9884, 1903.1166, 1236.8873, 130.8718, 797.1011, 591.9655, 595.1615, 1438.8269, 1.2107, 1.0471, 0, 82, 1165174235.7524, 74.4871, 1165174235.2500, 50.5000, 1.5000, 43.0000, 973, 74, 1445, 1, 16
1295.7443, 1295.7443, 2861.4534, 2740.4013, 1479.7898, 121.0522, 1381.6636, 1275.0063, 1113.0125, 1748.4410, 1.2963, 0.8570, 0, 24, 1165174236.0485, 342.7305, 1165174236.0156, 248.0000, 0.0625, 192.0000, 974, 74, 1446, 1, 16
761.2978, 761.2978, 1630.0829, 1608.2987, 1018.1014, 21.7842, 611.9815, 520.7341, 365.3522, 1264.7307, 1.2521, 0.9507, 0, 14, 1165174241.4300, 97.5214, 1165174241.3125, 82.0000, 0.2500, 32.0000, 983, 76, 1447, 1, 16
48.6489, 48.6489, 162.2741, 144.6734, 120.8930, 17.6007, 41.3811, 18.1501, 25.3428, 136.9313, 1.3426, 0.7820, 0, 14, 1165174140.1750, 25.6953, 1165174134.5000, 24.7500, 11.0000, 3.0000, 992, 54, 1448, 1, 16
701.3653, 701.3653, 1501.7814, 1472.1460, 754.0855, 29.6354, 747.6960, 623.6609, 652.7353, 849.0462, 1.3907, 0.6763, 0, 11, 1165174250.0919, 465.4979, 1165174249.8750, 459.0000, 0.5000, 12.0000, 1000, 76, 1449, 1, 16
124890.6629, 124890.6629, 256937.5961, 252819.3776, 136634.6482, 4118.2184, 120302.9478, 38897.2187, 87905.6069, 169031.9892, 1.3426, 0.7656, 0, 406, 1165174253.9797, 151.1278, 1165174248.6250, 99.0000, 11.0000, 172.0000, 1011, 74, 1450, 1, 16
561.8029, 561.8029, 1289.2021, 1223.1310, 754.3346, 66.0711, 534.8676, 517.4153, 343.3132, 945.8889, 1.2521, 0.9507, 0, 17, 1165174255.2118, 129.3851, 1165174255.1953, 16.0000, 0.0312, 288.0000, 1013, 79, 1451, 1, 16
174505.3339, 174505.3339, 358873.5881, 352517.6644, 200816.9071, 6355.9237, 158056.6810, 53834.9339, 109080.9756, 249792.6125, 1.2521, 0.9507, 0, 436, 1165174269.4978, 150.3037, 1165174263.7500, 100.5000, 12.0000, 168.0000, 1044, 78, 1452, 1, 16
882.7336, 882.7336, 2138.6662, 2077.7159, 1083.6569, 60.9503, 1055.0093, 339.0272, 911.2010, 1227.4652, 1.3907, 0.6763, 0, 69, 1165174281.4902, 289.1587, 1165174279.5000, 279.2500, 3.0000, 18.5000, 1060, 30, 1453, 1, 16
916.2620, 916.2620, 1978.5391, 1947.4721, 1000.2114, 31.0670, 978.3277, 976.2451, 923.7757, 1054.7634, 1.2963, 0.8570, 0, 19, 1165174293.8907, 220.6407, 1165174293.6250, 211.0000, 0.5000, 20.0000, 1080, 33, 1454, 1, 16
1318.2559, 1318.2559, 2879.5993, 2747.8294, 1503.1444, 131.7699, 1376.4549, 970.8821, 1081.1832, 1798.4161, 1.3426, 0.7656, 0, 17, 1165174302.2055, 148.3089, 1165174298.7500, 144.5000, 4.0000, 8.0000, 1088, 35, 1455, 1, 16
