significance,loghbayesiancirc,standard,circenergy,circinc,circnullenergy,circnullinc,powerlaw,energyitf1,energyitf2,skypositiontheta,skypositionphi,jobNumber,nPixels,peakTime,peakFrequency,minTime,minFreq,deltaTime,deltaFreq,injIdx,triggerIdx,uniqIdx,filename,injscale,
38.7270, 38.7270, 132.9095, 118.4129, 69.6461, 14.4966, 63.2634, 32.9643, 49.7619, 83.1477, 1.3426, 0.7820, 0, 12, 1165173985.5765, 131.3392, 1165173981.5000, 130.2500, 8.0000, 2.0000, 438, 74, 67, 1, 10
57.0877, 57.0877, 175.0620, 167.6591, 95.1467, 7.4029, 79.9153, 55.5971, 56.0648, 118.9972, 1.2963, 0.8733, 0, 14, 1165173974.0078, 133.8986, 1165173967.5000, 132.7500, 12.0000, 2.5000, 440, 68, 68, 1, 10
52.6728, 52.6728, 165.4427, 148.7339, 82.4171, 16.7088, 83.0256, 41.6610, 70.6990, 94.7437, 1.3907, 0.6926, 0, 11, 1165173959.6593, 137.2618, 1165173955.5000, 136.2500, 8.0000, 2.0000, 445, 65, 69, 1, 10
18.8560, 18.8560, 65.0927, 52.5911, 30.7752, 12.5016, 34.3176, 11.0472, 50.4192, 14.6735, 1.2963, 0.8733, 0, 4, 1165173966.3771, 136.9171, 1165173964.5000, 136.2500, 3.0000, 1.0000, 453, 69, 70, 1, 10
20.5500, 20.5500, 63.9788, 59.4420, 34.9616, 4.5368, 29.0171, 19.5638, 19.7363, 44.2424, 1.2963, 0.8733, 0, 5, 1165174012.9327, 129.5046, 1165174010.5000, 128.7500, 5.0000, 1.5000, 464, 81, 71, 1, 10
36.0624, 36.0624, 122.1789, 106.0568, 60.9946, 16.1222, 61.1843, 43.9944, 53.1034, 69.0755, 1.3907, 0.6926, 0, 9, 1165173961.1339, 139.2355, 1165173960.8125, 126.0000, 0.6250, 28.0000, 466, 71, 72, 1, 10
71.4050, 71.4050, 238.9207, 215.4190, 123.6926, 23.5017, 115.2280, 107.4740, 102.8158, 136.1048, 1.2521, 0.9670, 0, 19, 1165173979.8679, 125.1041, 1165173978.9375, 102.0000, 1.6250, 52.0000, 498, 77, 73, 1, 10
19.1748, 19.1748, 69.0693, 63.2174, 39.3390, 5.8518, 29.7302, 27.1739, 23.8033, 45.2660, 1.2107, 1.0634, 0, 7, 1165173982.2649, 87.7382, 1165173981.8125, 78.0000, 0.8750, 16.0000, 504, 72, 74, 1, 10
1832.3262, 1832.3262, 4465.1228, 4303.4965, 2331.1610, 161.6263, 2133.9617, 1808.2986, 1713.3378, 2751.7850, 1.2963, 0.8733, 0, 142, 1165173984.6292, 149.2384, 1165173980.6250, 107.0000, 9.5000, 130.0000, 507, 70, 75, 1, 10
107.1978, 107.1978, 355.9597, 324.1710, 196.6265, 31.7887, 159.3332, 151.0254, 118.5774, 237.3824, 1.2521, 0.9670, 0, 28, 1165173984.2541, 116.2586, 1165173983.0625, 90.0000, 2.1250, 60.0000, 510, 79, 76, 1, 10
208.2819, 208.2819, 657.8819, 600.2739, 360.6243, 57.6080, 297.2576, 251.2317, 194.5307, 463.3512, 1.3426, 0.7820, 0, 45, 1165173984.0794, 109.2768, 1165173981.3750, 75.0000, 4.2500, 74.0000, 512, 77, 77, 1, 10
1685.7878, 1685.7878, 4360.7448, 4084.7842, 2285.5781, 275.9607, 2075.1668, 1630.0141, 1651.8972, 2708.8476, 1.2963, 0.8733, 0, 163, 1165173996.0750, 149.6531, 1165173991.9375, 106.0000, 9.5000, 144.0000, 525, 73, 78, 1, 10
28.1267, 28.1267, 93.1768, 84.7284, 50.7509, 8.4484, 42.4259, 30.9609, 30.1021, 63.0747, 1.2963, 0.8733, 0, 8, 1165174024.1302, 133.9842, 1165174020.5000, 133.2500, 7.0000, 1.5000, 527, 83, 79, 1, 10
299.3087, 299.3087, 900.3686, 822.2354, 489.9644, 78.1333, 410.4042, 379.7213, 322.6104, 577.7583, 1.2521, 0.9670, 0, 55, 1165173996.2999, 126.5041, 1165173994.0625, 86.0000, 3.7500, 108.0000, 533, 80, 80, 1, 10
86.6873, 86.6873, 258.5351, 240.1066, 131.4205, 18.4286, 127.1146, 56.6666, 152.9237, 105.6114, 1.3907, 0.6926, 0, 16, 1165174024.2048, 135.3882, 1165174019.5000, 134.2500, 10.0000, 2.5000, 545, 77, 81, 1, 10
41.4264, 41.4264, 134.6749, 121.5606, 66.1182, 13.1143, 68.5567, 41.8803, 71.9753, 62.6996, 1.2521, 0.9670, 0, 10, 1165174060.8508, 129.0071, 1165174057.5000, 128.2500, 7.0000, 1.5000, 547, 93, 82, 1, 10
176.0800, 176.0800, 522.6738, 491.0071, 272.3334, 31.6667, 250.3404, 234.2434, 225.0546, 297.6192, 1.2963, 0.8733, 0, 34, 1165174005.3026, 135.9938, 1165174004.5938, 76.0000, 1.1250, 144.0000, 549, 79, 83, 1, 10
2764.2367, 2764.2367, 6648.8800, 6283.0778, 3444.6239, 365.8023, 3204.2561, 2572.6680, 2698.1551, 3950.7249, 1.2963, 0.8733, 0, 161, 1165174006.9219, 150.3598, 1165174002.6250, 107.0000, 10.0000, 142.0000, 551, 74, 84, 1, 10
39.9712, 39.9712, 127.0067, 115.6843, 70.9313, 11.3224, 56.0754, 51.8506, 35.4015, 91.6052, 1.2521, 0.9670, 0, 9, 1165174009.0334, 120.1363, 1165174008.8438, 100.0000, 0.3750, 40.0000, 556, 78, 85, 1, 10
482.8456, 482.8456, 1332.2263, 1253.9863, 751.8517, 78.2400, 580.3746, 519.7442, 436.7874, 895.4388, 1.3426, 0.7820, 0, 72, 1165174010.7759, 91.7762, 1165174008.5625, 42.0000, 3.1250, 136.0000, 560, 77, 86, 1, 10
906.0256, 906.0256, 2428.2360, 2311.7549, 1329.4731, 116.4811, 1098.7629, 994.6776, 844.5119, 1583.7241, 1.2963, 0.8733, 0, 121, 1165174012.9193, 129.9416, 1165174008.9375, 62.0000, 5.6250, 200.0000, 565, 78, 87, 1, 10
649.5172, 649.5172, 1799.9176, 1676.0070, 958.3046, 123.9107, 841.6130, 749.7580, 702.5996, 1097.3181, 1.3426, 0.7820, 0, 92, 1165174011.6444, 100.9425, 1165174005.6250, 59.0000, 8.7500, 100.0000, 566, 77, 88, 1, 10
59.9637, 59.9637, 196.5544, 182.9978, 98.3977, 13.5566, 98.1567, 64.0005, 95.9958, 100.5586, 1.2963, 0.8733, 0, 18, 1165174029.8879, 136.7420, 1165174022.5000, 135.2500, 14.0000, 3.0000, 570, 84, 89, 1, 10
23.6908, 23.6908, 62.2218, 59.5915, 42.5648, 2.6303, 19.6570, 15.0269, 8.2403, 53.9815, 1.2521, 0.9507, 0, 3, 1165174147.8884, 110.0000, 1165174147.2500, 109.5000, 1.5000, 1.0000, 576, 113, 90, 1, 10
